
Single datacenter : one node  

[root@cassandra01 conf]# nodetool ring

Datacenter: datacenter1
==========
Address      Rack        Status State   Load            Owns                Token
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7566771328135914373        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7564720907254162514        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7520072459718320061        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7443254449754927521        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7425279198982215060        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7422213532959675594        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7409410778180293968        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7407019896241107175        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7402514474838849482        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7363140073033874805        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7356794485038766048        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7312300624619818629        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7308185491551868378        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7307105340060462181        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7291494961956589454        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7268253383242294246        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7262763989687127069        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7250944325035988122        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7220397106254815596        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7173595401033260058        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7131483790709414173        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7125839267254738762        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -7113172201034858996        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7112751358035127245        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7096932977801054011        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7073171306224573615        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -7047285578894034366        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7034827704155961368        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -7018941347504400536        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6989327116495780635        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6967347564201082582        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6949909883645516818        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6949411133658249745        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6792040048290075438        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6713292553979597947        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6699595158979143666        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6598829071075755892        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6590457420142083713        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6568163891394011136        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6543252515185037049        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6541274226729413068        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6495888480614006059        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6485838973249232390        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6454255879813077306        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6420069437459402217        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6417041577305307968        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6324802149501043439        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6287329327415582209        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6275070885854334137        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6260699243470277456        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6241488489872337850        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6234104372826158018        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6225050262769158024        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6219405731189494854        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6217419810882959545        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6207200272213587351        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6204868947787788469        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6178696646468258781        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6169529191005654839        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6154182938780948284        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6134923818646431008        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6128647716174972303        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6122546255218095299        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6121672602360195158        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6113144177907331763        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6066409130118146080        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -6048764081011919643        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -6031277850266385457        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -6024162475487188694        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5993477655324035656        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5972281645755045990        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5888307233836446397        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5869775221865807142        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5850112016828751162        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5840029805620736426        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5838963270472681773        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5825939766057889768        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5809327993349051136        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5804823678272705744        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5804096193359924982        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5798240444532201944        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5720842895408545423        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5666698908459660930        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5652822232496976408        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5650380979130684406        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5644887796447484706        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5635186972720682555        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5631345003706862616        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5629760558172675737        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5555884075267272484        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5548596213493275230        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5447522129430557622        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5439943994761898154        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5395577933287154827        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5358561967728836851        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5354664454644950090        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5315902828798698819        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5312078986950002764        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5309078257094675546        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5304113346213825439        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5274850169328247040        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5272477442349768550        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5253458854430092875        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5238708593806775978        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5216923958811154200        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -5177696004852132354        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5162009712977546065        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5119363401956971954        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5056177955336783416        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5020289688924438193        
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              -5017560402491057674        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -5016404288182652500        
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              -4993069933126738009        
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              -4991378870397311780        
